Date,PlantID,ProductID,ScenarioID,ProducedUnits,DefectiveUnits,GoodUnits,UnitsSold,SellingPricePerUnit,DiscountPct,RawMaterialCostPerUnit,LaborCostPerUnit,OverheadCostPerUnit,EnergyCostPerUnit,MaintenanceCostPerUnit,DowntimeHours,GrossRevenue,DiscountAmount,NetRevenue,RawMaterialCostTotal,LaborCostTotal,OverheadCostTotal,EnergyCostTotal,MaintenanceCostTotal,DefectLoss,TotalCost,Profit,EfficiencyPct,CapacityUtilizationPct
2025-01-22,P01,PR04,S00,393,7,386,350,7143.49,0.0613,2932.4,913.79,646.26,80.49,45.74,2.05,2500221.5,153263.58,2346957.92,1152433.2,359119.47,253980.18,31632.57,17975.82,28506.67,1843647.91,503310.01,0.8983,1
2025-01-22,P02,PR01,S00,331,11,320,318,8393.33,0.0216,3978.91,930.6,738.7,117.43,61.43,1.59,2669078.94,57652.11,2611426.83,1317019.21,308028.6,244509.7,38869.33,20333.33,56848.61,1985608.78,625818.05,0.9027,1
2025-01-22,P02,PR02,S00,334,12,322,294,6518.13,0.0317,2777.62,838.91,588.94,78.71,49.8,1.92,1916330.22,60747.67,1855582.55,927725.08,280195.94,196705.96,26289.14,16633.2,45871.91,1493421.23,362161.32,0.8869,0.9543
2025-01-22,P02,PR03,S00,304,11,293,289,10016.78,0.0419,4316.67,1167.99,804.47,120.22,71.22,2.67,2894849.42,121294.19,2773555.23,1312267.68,355068.96,244558.88,36546.88,21650.88,63428.47,2033521.75,740033.48,0.8566,1
2025-01-22,P02,PR04,S00,314,11,303,275,7214.1,0.036,3089.05,938.93,625.81,84.85,56.91,2.95,1983877.5,71419.59,1912457.91,969961.7,294824.02,196504.34,26642.9,17869.74,46717.15,1552519.85,359938.06,0.8464,0.9662
2025-01-22,P03,PR01,S00,326,11,315,294,8343.78,0.0252,3692.78,978.83,744.49,107.99,61.0,3.25,2453071.32,61817.4,2391253.92,1203846.28,319098.58,242703.74,35204.74,19886.0,54254.0,1874993.34,516260.58,0.8354,1
2025-01-22,P03,PR02,S00,391,9,382,371,6483.09,0.0149,2807.1,871.56,581.56,76.02,49.98,2.8,2405226.39,35837.87,2369388.52,1097576.1,340779.96,227389.96,29723.82,19542.18,34939.85,1749951.87,619436.65,0.863,1
2025-01-22,P03,PR03,S00,332,13,319,303,9883.34,0.0279,4384.72,1127.33,800.29,124.2,73.25,3.64,2994652.02,83550.79,2911101.23,1455727.04,374273.56,265696.28,41234.4,24319.0,75297.97,2236548.25,674552.98,0.8151,1
2025-01-22,P03,PR04,S00,316,9,307,290,7007.85,0.0424,3018.22,919.27,640.99,88.52,55.84,1.85,2032276.5,86168.52,1946107.98,953757.52,290489.32,202552.84,27972.32,17645.44,37456.53,1529873.97,416234.01,0.8966,0.9003
2025-01-23,P01,PR01,S00,389,7,382,348,8950.82,0.0367,3678.26,933.56,707.49,103.48,61.98,1.04,3114885.36,114316.29,3000569.07,1430843.14,363154.84,275213.61,40253.72,24110.22,34016.09,2167591.62,832977.45,0.9395,1
2025-01-23,P01,PR02,S00,415,7,408,373,6159.2,0.0505,2569.24,892.45,595.35,76.9,49.43,2.68,2297381.6,116017.77,2181363.83,1066234.6,370366.75,247070.25,31913.5,20513.45,25690.44,1761788.99,419574.84,0.8733,1
2025-01-23,P01,PR03,S00,361,12,349,323,9811.91,0.0297,4259.51,1140.62,768.31,117.39,68.45,0.98,3169246.93,94126.63,3075120.3,1537683.11,411763.82,277359.91,42377.79,24710.45,68028.46,2361923.54,713196.76,0.9273,1
2025-01-23,P01,PR04,S00,398,14,384,352,7117.04,0.0398,2918.87,890.76,614.73,81.28,45.46,1.28,2505198.08,99706.88,2405491.2,1161710.26,354522.48,244662.54,32349.44,18093.08,56347.0,1867684.8,537806.4,0.9134,1
2025-01-23,P02,PR01,S00,308,12,296,269,9174.67,0.0121,3982.23,971.06,725.3,111.85,66.98,2.36,2467986.23,29862.63,2438123.6,1226526.84,299086.48,223392.4,34449.8,20629.84,62485.74,1866571.1,571552.5,0.8665,1
2025-01-23,P02,PR02,S00,307,9,298,271,6208.32,0.0492,2622.26,886.49,580.4,73.89,47.39,3.68,1682454.72,82776.77,1599677.95,805033.82,272152.43,178182.8,22684.23,14548.73,33407.01,1326009.02,273668.93,0.8218,0.8771
2025-01-23,P02,PR03,S00,267,10,257,231,9520.41,0.0431,4154.83,1171.86,785.3,123.79,61.17,1.7,2199214.71,94786.15,2104428.56,1109339.61,312886.62,209675.1,33051.93,16332.39,56015.45,1737301.1,367127.46,0.8944,0.9709
2025-01-23,P02,PR04,S00,313,8,305,277,6976.14,0.031,3052.35,927.46,652.54,84.45,48.12,1.35,1932390.78,59904.11,1872486.67,955385.55,290294.98,204245.02,26432.85,15061.56,33665.59,1525085.55,347401.12,0.9196,0.9631
2025-01-23,P03,PR01,S00,335,10,325,322,9083.55,0.0319,3844.12,959.67,695.51,108.15,64.8,2.4,2924903.1,93304.41,2831598.69,1287780.2,321489.45,232995.85,36230.25,21708.0,50472.18,1950675.93,880922.76,0.8731,1
2025-01-23,P03,PR02,S00,335,12,323,301,6418.9,0.0413,2471.32,872.33,578.87,73.97,40.0,2.19,1932088.9,79795.27,1852293.63,827892.2,292230.55,193921.45,24779.95,13400.0,42555.05,1394779.2,457514.43,0.8762,0.8862
2025-01-23,P03,PR03,S00,314,13,301,276,10096.68,0.009,4158.06,1193.32,805.07,112.75,60.32,2.13,2786683.68,25080.15,2761603.53,1305630.84,374702.48,252791.98,35403.5,18940.48,73231.01,2060700.29,700903.24,0.8735,1
2025-01-23,P03,PR04,S00,313,8,305,288,7284.65,0.027,3161.21,933.76,652.42,90.98,55.19,2.3,2097979.2,56645.44,2041333.76,989458.73,292266.88,204207.46,28476.74,17274.47,34586.54,1566270.82,475062.94,0.8811,0.8917
2025-01-24,P01,PR01,S00,405,10,395,385,8926.58,0.0342,3714.57,954.27,699.38,100.58,53.01,2.75,3436733.3,117536.28,3319197.02,1504400.85,386479.35,283248.9,40734.9,21469.05,49136.23,2285469.28,1033727.74,0.8636,1
2025-01-24,P01,PR02,S00,363,12,351,331,6007.25,0.0356,2548.75,877.01,555.6,69.44,42.46,1.52,1988399.75,70787.03,1917612.72,925196.25,318354.63,201682.8,25206.72,15412.98,43442.64,1529296.02,388316.7,0.9057,0.8941
2025-01-24,P01,PR03,S00,390,13,377,352,9855.74,0.0499,4412.31,1191.11,778.51,126.58,70.35,1.71,3469220.48,173114.1,3296106.38,1720800.9,464532.9,303618.9,49366.2,27436.5,76386.68,2642142.08,653964.3,0.8978,1
2025-01-24,P01,PR04,S00,357,7,350,319,7521.21,0.0553,3012.49,900.59,612.24,90.86,50.34,1.47,2399265.99,132679.41,2266586.58,1075458.93,321510.63,218569.68,32437.02,17971.38,28891.55,1694839.19,571747.39,0.9203,0.9469
2025-01-24,P02,PR01,S00,322,9,313,290,8369.88,0.0363,4100.25,989.75,710.73,111.86,68.72,2.93,2427265.2,88109.73,2339155.47,1320280.5,318699.5,228855.06,36018.92,22127.84,48048.8,1974030.62,365124.85,0.8534,1
2025-01-24,P02,PR02,S00,339,9,330,307,6451.5,0.0428,2694.1,825.95,557.03,75.03,45.37,1.77,1980610.5,84770.13,1895840.37,913299.9,279997.05,188833.17,25435.17,15380.43,33435.09,1456380.81,439459.56,0.9017,0.9686
2025-01-24,P02,PR03,S00,293,10,283,275,10063.14,0.0696,4469.43,1165.27,805.34,127.74,62.46,1.6,2767363.5,192608.5,2574755.0,1309542.99,341424.11,235964.62,37427.82,18300.78,59165.69,2001826.01,572928.99,0.9015,1
2025-01-24,P02,PR04,S00,302,11,291,266,7491.55,0.0269,3170.51,922.67,653.22,92.4,56.72,2.01,1992752.3,53605.04,1939147.26,957494.02,278646.34,197272.44,27904.8,17129.44,47539.88,1525986.92,413160.34,0.8829,0.9292
2025-01-24,P03,PR01,S00,349,8,341,309,8821.52,0.0069,3855.36,924.88,752.71,110.69,52.54,3.5,2725849.68,18808.36,2707041.32,1345520.64,322783.12,262695.79,38630.81,18336.46,40349.51,2028316.33,678724.99,0.8346,1
2025-01-24,P03,PR02,S00,372,9,363,339,6136.73,0.0303,2745.39,885.89,584.01,74.68,51.2,2.88,2080351.47,63034.65,2017316.82,1021285.08,329551.08,217251.72,27780.96,19046.4,34521.15,1649436.39,367880.43,0.8587,0.9841
2025-01-24,P03,PR03,S00,305,15,290,281,9403.42,0.0185,4605.39,1174.91,795.74,124.81,78.76,1.98,2642361.02,48883.68,2593477.34,1404643.95,358347.55,242700.7,38067.05,24021.8,90882.14,2158663.19,434814.15,0.8724,1
2025-01-24,P03,PR04,S00,384,8,376,357,6884.73,0.0171,2892.87,897.69,633.74,87.33,43.55,4.28,2457848.61,42029.21,2415819.4,1110862.08,344712.96,243356.16,33534.72,16723.2,32098.95,1781288.07,634531.33,0.8045,1
2025-01-25,P01,PR01,S00,351,6,345,330,8588.47,0.034,3666.65,932.74,725.92,101.76,57.82,1.7,2834195.1,96362.63,2737832.47,1286994.15,327391.74,254797.92,35717.76,20294.82,29120.77,1954317.16,783515.31,0.9133,1
2025-01-25,P01,PR02,S00,319,8,311,291,6196.69,0.0494,2510.55,839.67,571.66,71.95,40.47,3.61,1803236.79,89079.9,1714156.89,800865.45,267854.73,182359.54,22952.05,12909.93,28402.41,1315344.11,398812.78,0.8283,0.7857
2025-01-25,P01,PR03,S00,344,8,336,320,9372.62,0.0403,4586.48,1138.32,782.05,124.57,66.42,2.15,2999238.4,120869.31,2878369.09,1577749.12,391582.08,269025.2,42852.08,22848.48,47988.14,2352045.1,526323.99,0.8892,1
2025-01-25,P01,PR04,S00,312,7,305,301,7491.84,0.0446,2972.55,920.95,643.41,86.93,44.78,2.49,2255043.84,100574.96,2154468.88,927435.6,287336.4,200743.92,27122.16,13971.36,28830.85,1485440.29,669028.59,0.8761,0.8276
2025-01-25,P02,PR01,S00,271,8,263,258,8327.26,0.028,3750.79,939.62,713.53,111.51,51.24,0.87,2148433.08,60156.13,2088276.95,1016464.09,254637.02,193366.63,30219.21,13886.04,39521.16,1548094.15,540182.8,0.9353,0.9033
2025-01-25,P02,PR02,S00,289,8,281,271,6354.95,0.049,2670.93,826.45,595.84,78.0,39.45,2.34,1722191.45,84387.38,1637804.07,771898.77,238844.05,172197.76,22542.0,11401.05,29647.39,1246531.02,391273.05,0.8775,0.8257
2025-01-25,P02,PR03,S00,230,8,222,199,9942.31,0.0198,4422.01,1180.04,785.05,131.66,76.22,2.37,1978519.69,39174.69,1939345.0,1017062.3,271409.2,180561.5,30281.8,17530.6,47014.54,1563859.94,375485.06,0.8699,0.8364
2025-01-25,P02,PR04,S00,249,3,246,225,7472.99,0.042,2962.34,927.88,655.92,82.29,43.94,2.86,1681422.75,70619.76,1610802.99,737622.66,231042.12,163324.08,20490.21,10941.06,12359.38,1175779.51,435023.48,0.8702,0.7662
2025-01-25,P03,PR01,S00,287,11,276,263,8892.3,0.0322,3666.97,950.04,693.57,104.61,56.25,1.34,2338674.9,75305.33,2263369.57,1052420.39,272661.48,199054.59,30023.07,16143.75,53457.35,1623760.63,639608.94,0.908,0.8858
2025-01-25,P03,PR02,S00,305,10,295,293,6404.48,0.0506,2750.42,826.23,570.92,75.62,45.12,2.28,1876512.64,94951.54,1781561.1,838878.1,252000.15,174130.6,23064.1,13761.6,37764.72,1339599.27,441961.83,0.8753,0.8069
2025-01-25,P03,PR03,S00,287,11,276,262,9950.28,0.0473,4555.81,1155.49,810.08,125.19,76.98,1.69,2606973.36,123309.84,2483663.52,1307517.47,331625.63,232492.96,35929.53,22093.26,65943.11,1995601.96,488061.56,0.894,0.9663
2025-01-25,P03,PR04,S00,332,9,323,306,7468.09,0.0517,3149.9,902.54,641.7,92.36,44.68,2.64,2285235.54,118146.68,2167088.86,1045766.8,299643.28,213044.4,30663.52,14833.76,38493.32,1642445.08,524643.78,0.8659,0.9459
2025-01-26,P01,PR01,S00,339,6,333,327,9215.55,0.0288,3696.86,927.65,720.21,106.49,52.99,2.63,3013484.85,86788.36,2926696.49,1253235.54,314473.35,244151.19,36100.11,17963.61,29259.5,1895183.3,1031513.19,0.8747,0.9741
2025-01-26,P01,PR02,S00,348,9,339,328,6074.11,0.0275,2796.11,836.25,561.41,79.82,41.49,0.91,1992308.08,54788.47,1937519.61,973046.28,291015.0,195370.68,27777.36,14438.52,34459.68,1536107.52,401412.09,0.9372,0.8571
2025-01-26,P01,PR03,S00,324,8,316,287,10105.27,0.0283,4287.7,1124.27,772.92,128.25,72.87,1.94,2900212.49,82076.01,2818136.48,1389214.8,364263.48,250426.08,41553.0,23609.88,45459.94,2114527.18,703609.3,0.8965,1
2025-01-26,P01,PR04,S00,324,8,316,307,7470.8,0.0518,2857.58,891.29,644.4,78.52,53.12,2.29,2293535.6,118805.14,2174730.46,925855.92,288777.96,208785.6,25440.48,17210.88,31795.28,1497866.12,676864.34,0.8822,0.8594
2025-01-26,P02,PR01,S00,274,7,267,242,8589.05,0.0308,3758.86,996.34,726.49,112.96,56.84,2.78,2078550.1,64019.34,2014530.76,1029927.64,272997.16,199058.26,30951.04,15574.16,35066.3,1583574.56,430956.2,0.8616,0.9133
2025-01-26,P02,PR02,S00,288,10,278,274,5997.36,0.0426,2755.63,891.57,586.11,76.47,48.71,3.0,1643276.64,70003.58,1573273.06,793621.44,256772.16,168799.68,22023.36,14028.48,38523.39,1293768.51,279504.55,0.8446,0.8229
2025-01-26,P02,PR03,S00,260,9,251,241,9645.54,0.0268,4500.64,1149.92,825.56,125.49,65.39,2.96,2324575.14,62298.61,2262276.53,1170166.4,298979.2,214645.6,32627.4,17001.4,53455.55,1786875.55,475400.98,0.8463,0.9455
2025-01-26,P02,PR04,S00,296,6,290,287,7426.38,0.0167,3159.72,943.28,648.31,92.04,51.19,1.96,2131371.06,35593.9,2095777.16,935277.12,279210.88,191899.76,27243.84,15152.24,25979.45,1474763.29,621013.87,0.8997,0.9108
2025-01-26,P03,PR01,S00,293,6,287,277,9075.44,0.0291,4087.88,939.79,735.53,118.85,60.88,2.15,2513896.88,73154.4,2440742.48,1197748.84,275358.47,215510.29,34823.05,17837.84,31710.63,1772989.12,667753.36,0.8918,0.9043
2025-01-26,P03,PR02,S00,321,12,309,288,6371.29,0.0369,2504.63,833.41,567.41,68.11,42.47,1.75,1834931.52,67708.97,1767222.55,803986.23,267524.61,182138.61,21863.31,13632.87,42439.6,1331585.23,435637.32,0.8924,0.8492
2025-01-26,P03,PR03,S00,287,10,277,267,9982.61,0.0346,4142.54,1128.29,775.75,111.23,70.01,1.46,2665356.87,92221.35,2573135.52,1188908.98,323819.23,222640.25,31923.01,20092.87,55423.42,1842807.76,730327.76,0.9064,0.9663
2025-01-26,P03,PR04,S00,299,9,290,278,7123.64,0.0665,3202.43,873.09,633.34,92.41,50.07,1.92,1980371.92,131694.73,1848677.19,957526.57,261053.91,189368.66,27630.59,14970.93,38674.7,1489225.36,359451.83,0.8923,0.8519
2025-01-27,P01,PR01,S00,415,14,401,392,8460.24,0.0393,3703.82,971.33,708.41,99.89,57.2,2.41,3316414.08,130335.07,3186079.01,1537085.3,403101.95,293990.15,41454.35,23738.0,68923.31,2368293.06,817785.95,0.8692,1
2025-01-27,P01,PR02,S00,436,14,422,419,6568.28,0.0358,2513.27,838.25,585.44,69.27,44.28,2.07,2752109.32,98525.51,2653583.81,1095785.72,365477.0,255251.84,30201.72,19306.08,49789.94,1815812.3,837771.51,0.8844,1
2025-01-27,P01,PR03,S00,334,14,320,308,9356.45,0.0496,4308.07,1183.05,787.08,120.57,69.15,3.9,2881786.6,142936.62,2738849.98,1438895.38,395138.7,262884.72,40270.38,23096.1,80732.37,2241017.65,497832.33,0.8024,1
2025-01-27,P01,PR04,S00,416,10,406,374,7442.06,0.0208,2982.65,894.24,632.2,83.38,47.89,1.41,2783330.44,57893.27,2725437.17,1240782.4,372003.84,262995.2,34686.08,19922.24,40981.6,1971371.36,754065.81,0.9186,1
2025-01-27,P02,PR01,S00,342,9,333,314,8450.01,0.049,3878.21,992.43,718.64,107.65,61.02,4.06,2653303.14,130011.85,2523291.29,1326347.82,339411.06,245774.88,36816.3,20868.84,46099.48,2015318.38,507972.91,0.809,1
2025-01-27,P02,PR02,S00,304,10,294,290,6272.57,0.0539,2592.98,859.92,593.68,73.67,40.91,3.67,1819045.3,98046.54,1720998.76,788265.92,261415.68,180478.72,22395.68,12436.64,36606.88,1301599.52,419399.24,0.8192,0.8686
2025-01-27,P02,PR03,S00,305,9,296,270,9413.56,0.036,4521.84,1119.76,778.57,126.79,75.55,2.88,2541661.2,91499.8,2450161.4,1379161.2,341526.8,237463.85,38670.95,23042.75,53226.9,2073092.45,377068.95,0.854,1
2025-01-27,P02,PR04,S00,293,7,286,279,7106.28,0.0045,2952.51,931.5,642.35,89.01,54.75,1.86,1982652.12,8921.93,1973730.19,865085.43,272929.5,188208.55,26079.93,16041.75,28761.83,1397106.99,576623.2,0.9005,0.9015
2025-01-27,P03,PR01,S00,367,11,356,338,9186.27,0.0306,4032.31,927.42,730.8,107.23,66.25,3.34,3104959.26,95011.75,3009947.51,1479857.77,340363.14,268203.6,39353.41,24313.75,57370.61,2209462.28,800485.23,0.835,1
2025-01-27,P03,PR02,S00,351,8,343,320,6313.1,0.022,2617.7,850.9,579.03,77.28,40.5,2.3,2020192.0,44444.22,1975747.78,918812.7,298665.9,203239.53,27125.28,14215.5,29370.08,1491428.99,484318.79,0.8836,0.9286
2025-01-27,P03,PR03,S00,312,11,301,284,10118.28,0.0473,4290.04,1204.88,815.03,115.4,76.7,2.6,2873591.52,135920.88,2737670.64,1338492.48,375922.56,254289.36,36004.8,23930.4,63581.99,2092221.59,645449.05,0.8602,1
2025-01-27,P03,PR04,S00,352,5,347,339,7411.13,0.0635,2917.36,944.6,622.82,79.56,46.77,3.21,2512373.07,159535.69,2352837.38,1026910.72,332499.2,219232.64,28005.12,16463.04,20399.74,1643510.46,709326.92,0.8539,1
2025-01-28,P01,PR01,S00,362,15,347,315,9213.71,0.0183,3937.06,936.14,735.91,117.6,57.45,2.47,2902318.65,53112.43,2849206.22,1425215.72,338882.68,266399.42,42571.2,20796.9,76961.53,2170827.45,678378.77,0.8599,1
2025-01-28,P01,PR02,S00,374,6,368,353,6095.78,0.0228,2492.12,829.17,574.1,76.48,39.03,4.68,2151810.34,49061.28,2102749.06,932052.88,310109.58,214713.4,28603.52,14597.22,21133.35,1521209.95,581539.11,0.7921,0.9212
2025-01-28,P01,PR03,S00,388,13,375,359,10044.79,0.0362,4538.82,1154.96,799.9,119.97,77.92,3.8,3606079.61,130540.08,3475539.53,1761062.16,448124.48,310361.2,46548.36,30232.96,77658.68,2673987.84,801551.69,0.8135,1
2025-01-28,P01,PR04,S00,412,14,398,377,7441.49,0.0523,3120.42,944.92,619.78,83.82,52.76,2.5,2805441.73,146724.6,2658717.13,1285613.04,389307.04,255349.36,34533.84,21737.12,59951.68,2046492.08,612225.05,0.8654,1
2025-01-28,P02,PR01,S00,290,8,282,264,8310.98,0.0244,3633.13,965.99,745.98,108.83,57.53,3.67,2194098.72,53536.01,2140562.71,1053607.7,280137.1,216334.2,31560.7,16683.7,38881.7,1637205.1,503357.61,0.8237,0.9667
2025-01-28,P02,PR02,S00,325,8,317,301,6398.84,0.0375,2541.17,871.12,568.64,72.76,46.11,3.33,1926050.84,72226.91,1853823.93,825880.25,283114.0,184808.0,23647.0,14985.75,28890.51,1361325.51,492498.42,0.84,0.9286
2025-01-28,P02,PR03,S00,302,7,295,286,9318.8,0.0294,4256.89,1164.15,810.7,126.97,67.36,3.1,2665176.8,78356.2,2586820.6,1285580.78,351573.3,244831.4,38344.94,20342.72,39933.5,1980606.64,606213.96,0.8506,1
2025-01-28,P02,PR04,S00,354,7,347,326,7206.42,0.021,3159.8,895.64,627.33,88.04,51.94,2.73,2349292.92,49335.15,2299957.77,1118569.2,317056.56,222074.82,31166.16,18386.76,29925.04,1737178.54,562779.23,0.8687,1
2025-01-28,P03,PR01,S00,327,9,318,293,8334.79,0.053,3779.19,939.47,712.23,107.86,60.55,1.57,2442093.47,129430.95,2312662.52,1235795.13,307206.69,232899.21,35270.22,19799.85,44711.46,1875682.56,436979.96,0.9089,1
2025-01-28,P03,PR02,S00,398,11,387,349,6337.93,0.0374,2699.52,856.15,576.15,73.52,41.45,1.1,2211937.57,82726.47,2129211.1,1074408.96,340747.7,229307.7,29260.96,16497.1,41330.55,1731552.97,397658.13,0.9278,1
2025-01-28,P03,PR03,S00,311,9,302,279,9927.67,0.0309,4534.62,1188.78,799.69,127.65,75.78,1.76,2769819.93,85587.44,2684232.49,1410266.82,369710.58,248703.59,39699.15,23567.58,54029.62,2145977.34,538255.15,0.8998,1
2025-01-28,P03,PR04,S00,350,6,344,319,7608.75,0.0143,2881.35,891.9,625.69,81.24,43.62,3.16,2427191.25,34708.83,2392482.42,1008472.5,312165.0,218991.5,28434.0,15267.0,23953.45,1607283.45,785198.97,0.8534,0.9972
2025-01-29,P01,PR01,S00,409,12,397,384,8724.02,0.0401,3652.15,939.31,723.55,102.9,60.64,2.6,3350023.68,134335.95,3215687.73,1493729.35,384177.79,295931.95,42086.1,24801.76,58136.43,2298863.38,916824.35,0.8655,1
2025-01-29,P01,PR02,S00,424,13,411,378,6401.55,0.0519,2579.03,849.45,601.2,75.91,40.08,3.76,2419785.9,125586.89,2294199.01,1093508.72,360166.8,254908.8,32185.84,16993.92,47305.7,1805069.78,489129.23,0.8175,1
2025-01-29,P01,PR03,S00,358,11,347,319,9496.27,0.0622,4528.83,1156.11,818.06,122.77,77.71,1.8,3029310.13,188423.09,2840887.04,1621321.14,413887.38,292865.48,43951.66,27820.18,65683.87,2465529.71,375357.33,0.8966,1
2025-01-29,P01,PR04,S00,435,11,424,415,7324.6,0.0358,2933.4,901.82,629.81,79.19,48.3,1.82,3039709.0,108821.58,2930887.42,1276029.0,392291.7,273967.35,34447.65,21010.5,44612.19,2042358.39,888529.03,0.9008,1
2025-01-29,P02,PR01,S00,346,9,337,329,8348.46,0.0234,4080.22,963.22,709.41,120.7,62.54,3.3,2746643.34,64271.45,2682371.89,1411756.12,333274.12,245455.86,41762.2,21638.84,47625.6,2101512.74,580859.15,0.8401,1
2025-01-29,P02,PR02,S00,305,9,296,292,6207.08,0.0263,2619.54,866.82,561.31,76.35,42.68,1.12,1812467.36,47667.89,1764799.47,798959.7,264380.1,171199.55,23286.75,13017.4,33145.37,1303988.87,460810.6,0.9252,0.8714
2025-01-29,P02,PR03,S00,271,10,261,243,10048.09,0.0342,4626.77,1146.2,824.57,132.2,65.06,3.25,2441685.87,83505.66,2358180.21,1253854.67,310620.2,223458.47,35826.2,17631.26,60615.7,1902006.5,456173.71,0.8327,0.9855
2025-01-29,P02,PR04,S00,321,12,309,305,7374.53,0.0255,3191.46,885.75,627.77,90.6,46.19,2.68,2249231.65,57355.41,2191876.24,1024458.66,284325.75,201514.17,29082.6,14826.99,51563.15,1605771.32,586104.92,0.8551,0.9877
2025-01-29,P03,PR01,S00,381,13,368,361,9208.95,0.0601,3742.66,967.29,710.42,107.82,52.08,2.1,3324430.95,199798.3,3124632.65,1425953.46,368537.49,270670.02,41079.42,19842.48,64461.76,2190544.63,934088.02,0.8814,1
2025-01-29,P03,PR02,S00,353,9,344,318,6209.76,0.0238,2582.77,824.72,564.93,70.74,38.87,3.07,1974703.68,46997.95,1927705.73,911717.81,291126.16,199420.29,24971.22,13721.11,32446.94,1473403.53,454302.2,0.8498,0.9339
2025-01-29,P03,PR03,S00,343,9,334,331,9630.08,0.0399,4628.29,1203.79,818.75,125.67,73.06,1.78,3187556.48,127183.5,3060372.98,1587503.47,412899.97,280831.25,43104.81,25059.58,55067.78,2404466.86,655906.12,0.9015,1
2025-01-29,P03,PR04,S00,361,10,351,334,6960.39,0.0318,3209.73,883.91,617.65,93.38,56.28,2.41,2324770.26,73927.69,2250842.57,1158712.53,319091.51,222971.65,33710.18,20317.08,43098.18,1797901.13,452941.44,0.8747,1
2025-01-30,P01,PR01,S00,420,9,411,405,8831.66,0.0608,4013.8,952.19,722.97,115.7,55.61,2.55,3576822.3,217470.8,3359351.5,1685796.0,399919.8,303647.4,48594.0,23356.2,46971.27,2508284.67,851066.83,0.8746,1
2025-01-30,P01,PR02,S00,383,9,374,338,6629.68,0.0192,2695.19,865.19,597.43,77.3,42.28,2.66,2240831.84,43023.97,2197807.87,1032257.77,331367.77,228815.69,29605.9,16193.24,33925.32,1672165.69,525642.18,0.8683,0.9433
2025-01-30,P01,PR03,S00,386,16,370,339,10027.66,0.0186,4493.47,1128.48,782.61,123.23,63.94,1.84,3399376.74,63228.41,3336148.33,1734479.42,435593.28,302087.46,47566.78,24680.84,94333.82,2638741.6,697406.73,0.8851,1
2025-01-30,P01,PR04,S00,367,9,358,356,7181.87,0.0447,2950.8,903.93,620.29,79.59,48.49,1.51,2556745.72,114286.53,2442459.19,1082943.6,331742.31,227646.43,29209.53,17795.83,36646.48,1725984.18,716475.01,0.9141,0.9735
2025-01-30,P02,PR01,S00,306,9,297,273,8347.59,0.0255,3646.58,976.76,734.58,101.46,63.78,1.52,2278892.07,58111.75,2220780.32,1115853.48,298888.56,224781.48,31046.76,19516.68,43923.99,1734010.95,486769.37,0.9091,1
2025-01-30,P02,PR02,S00,347,11,336,313,6206.95,0.0635,2546.76,831.36,587.33,77.68,45.64,2.15,1942775.35,123366.23,1819409.12,883725.72,288481.92,203803.51,26954.96,15837.08,39420.54,1458223.73,361185.39,0.8816,0.9914
2025-01-30,P02,PR03,S00,326,9,317,295,10200.71,0.0314,4545.5,1170.31,819.4,119.86,78.62,2.4,3009209.45,94489.18,2914720.27,1481833.0,381521.06,267124.4,39074.36,25630.12,54023.4,2249206.34,665513.93,0.8752,1
2025-01-30,P02,PR04,S00,344,10,334,305,7620.36,0.0301,3046.13,929.28,643.15,92.23,51.25,2.67,2324209.8,69958.71,2254251.09,1047868.72,319672.32,221243.6,31727.12,17630.0,42005.12,1680146.88,574104.21,0.8629,1
2025-01-30,P03,PR01,S00,374,8,366,348,8945.49,0.0226,3895.78,922.6,699.51,111.36,56.56,2.79,3113030.52,70354.49,3042676.03,1457021.72,345052.4,261616.74,41648.64,21153.44,40505.67,2166998.61,875677.42,0.8648,1
2025-01-30,P03,PR02,S00,392,11,381,355,6646.85,0.0289,2718.18,826.68,564.9,74.71,50.23,2.7,2359631.75,68193.36,2291438.39,1065526.56,324058.56,221440.8,29286.32,19690.16,41168.32,1701170.72,590267.67,0.8626,1
2025-01-30,P03,PR03,S00,308,15,293,266,10203.62,0.045,4333.85,1157.87,781.82,128.31,71.57,2.14,2714162.92,122137.33,2592025.59,1334825.8,356623.96,240800.56,39519.48,22043.56,86480.35,2080293.71,511731.88,0.8665,1
2025-01-30,P03,PR04,S00,389,17,372,366,7344.73,0.0467,2986.32,886.19,640.46,88.86,42.88,1.93,2688171.18,125537.59,2562633.59,1161678.48,344727.91,249138.94,34566.54,16680.32,69643.41,1876435.6,686197.99,0.8794,1
2025-01-31,P01,PR01,S00,426,8,418,400,8688.8,0.0332,3651.16,992.26,703.88,104.5,63.94,0.0,3475520.0,115387.26,3360132.74,1555394.16,422702.76,299852.88,44517.0,27238.44,39118.22,2388823.46,971309.28,0.9812,1
2025-01-31,P01,PR02,S00,435,13,422,390,6596.24,0.0372,2570.02,875.98,570.06,75.15,42.23,1.13,2572533.6,95698.25,2476835.35,1117958.7,381051.3,247976.1,32690.25,18370.05,47391.77,1845438.17,631397.18,0.9244,1
2025-01-31,P01,PR03,S00,392,13,379,341,9862.19,0.0362,4343.79,1190.46,812.27,128.04,61.83,1.78,3363006.79,121740.85,3241265.94,1702765.68,466660.32,318409.84,50191.68,24237.36,75641.08,2637905.96,603359.98,0.8951,1
